cluster,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed
195,3.432058073949661,8.279043040499355,5.879037445229487,5.516026239339896,0.20493072016074765,0.09876592114234614,0.0,0.0,0.9012340788576538,0.7950692798392524,638.3331965875786,103.58519664897803,333.9753463991962,39.8815223887544,4.712096255477052,31.802468157715307,1.9759255591432403,220.73946814236547,6.655547759589574,0.5708630159098776,0.0,0.0,56.644387671986465,3.265178654986252,2.583323038201829,0.6544965616323928
196,3.2161673151565116,4.916729318459941,7.08327068154006,5.458364659229971,0.0,0.2994379966965708,0.2994379966965708,0.0,0.45836465922997044,0.7005620033034292,623.5067477653132,106.34543858325111,331.91354339118317,33.82584393637316,5.01274963197047,32.0,2.199718998348285,205.2746680091824,7.80202829409118,0.6426934316401269,0.0,0.0,61.24219734407346,3.258608069805721,2.2329896798883446,0.6705382707722936
197,4.578543243264615,5.1605975059110065,5.2170901240718335,5.708972868676804,0.333040748384852,0.0,0.333040748384852,0.0,0.2901493764777517,0.666959251615148,623.7757850370476,101.57854324326462,338.33040748384855,34.77106413936533,4.771072837836769,32.0,2.05,207.59376556828695,6.848124688634261,0.6848124688634261,0.0,0.0,60.753619750274794,2.855364189183846,3.1375054365446506,0.628768098751374
198,5.095851067888148,3.761347844331936,5.737774738000905,6.131112630999548,0.0,0.0,0.0,0.4168129029445265,0.2974868251104947,0.5831870970554736,616.5413966745325,105.54968036927839,329.9410672341724,30.176504008327292,5.039918212138883,31.166374194110947,1.737390322791605,356.59705002370663,5.624390984942205,0.6190775669916564,0.0,0.0,60.452074466055926,3.3362994092417693,3.0302457041958,0.6807135258565722
199,4.419025094786531,3.2251278099473986,8.324707472167464,7.530644326449867,0.0907723785463243,0.9014722621300072,0.9297131988712566,0.05489522870064064,0.015391572428102714,0.0077553593236684495,659.5808483826232,108.29262470222295,335.3389643508682,28.565143259605694,4.707586242202304,31.733500970384696,2.0031848205840133,169.22585432890153,7.409919909784563,0.7051778394495034,0.0,0.0,58.26355250236388,3.1185828355767433,2.7590811217585447,0.6570745242477791
200,5.52731469124649,3.395799364498853,6.573821571261126,7.948410468145045,0.15928229090142879,0.8283507544630202,0.9268204679408212,0.0,0.07317953205917874,0.0,649.547113069456,100.78364889017672,339.8242205492393,32.260418553409046,4.304437270473972,31.902742248570974,2.052722292358971,131.60296836558607,8.788850041169855,0.8859907064763304,0.0,0.0,58.77241962615461,2.9517237026508942,3.263096986706768,0.681833875420658
201,5.601462290604348,4.202924581208697,6.014845225031111,6.911150968800957,0.3836924843645396,0.6163075156354604,0.6163075156354604,0.0,0.3836924843645396,0.0,634.8300429844569,96.77039546870444,339.17038660937635,31.782230193760192,4.334808467177443,31.66815464375054,1.9255579914064516,138.74037906223177,8.25334794843871,0.9254074664076846,0.0,0.0,58.76738496872908,3.1420694387448505,3.464890482825022,0.663827373485034
202,6.900377248682747,3.2783118381260197,4.566901884164909,7.733639566423828,0.2783118381260198,0.4553277282978082,1.0,0.0,0.0,0.0,646.0581669663178,103.33347536451784,340.05975702274924,31.74559097097368,4.444504952038494,33.8645230350332,2.05,138.915591906301,8.449352026022884,0.8182991592446712,0.0,0.0,61.22022801201376,2.7483242052315973,3.2491181941947347,0.6536856468827619
203,5.380854715439417,4.0482914551426985,5.570853829417883,5.209045295389735,0.3539196608178307,0.6460803391821692,0.6460803391821692,0.0,0.3539196608178307,0.0,640.4278958957514,106.99200939839139,340.06733763655393,29.997689780890155,4.656055300869943,29.9034170897146,1.794660899869722,269.6921567404909,7.624723938661057,0.7277538041498623,0.0,0.0,60.19085560146095,3.4070076099405053,2.6627564129910444,0.6730508051310491
204,8.453320003239437,4.7818332788772935,2.9915067195029885,7.552646889349981,0.4448267227424248,0.3285132756378571,0.4448267227424248,0.5551732772575753,0.0,0.0,615.4920638466815,106.69191379003799,338.31496721932564,28.113787059196973,4.37793068909697,30.889653445484846,1.6336200420568185,369.3106470401513,4.777815167822345,0.7510213532837924,0.0,0.0,59.67148672436214,2.9819246905547168,3.03219143206353,0.6707490563280245
205,8.18551623056777,3.97907315059337,4.020926849406631,8.228545091948826,0.6498943882710913,0.16458938116113925,0.8354106188388608,0.35010561172890875,0.0,0.0,607.5052805864455,107.19915510616873,339.6437815770332,30.476841870736486,4.422854509194883,30.928756315406645,1.7874207912033184,302.1748698693123,5.542441280097158,0.7681872243664936,0.0,0.0,59.835410618838864,2.8414061322516595,2.8491655908905242,0.680670597345181
206,7.38584199857235,3.849040291646197,4.493909944739927,8.819509352677592,0.8589876024893163,0.07384160485552221,0.979337967845148,0.0,0.0,0.020662032154852,600.8946659264874,109.8442446415749,344.03542714549764,31.565782392087552,4.642398189264757,32.15137253952861,2.061093262234196,180.36158369700192,7.064306763566443,0.8447499795567398,0.0,0.0,60.23611840018589,2.7160935820303855,3.4181319972575714,0.6672883023865371
207,6.7427904331580395,4.666379013763298,4.924020059960311,9.050797119811477,0.6919933133465628,0.30800668665343717,0.666810493118351,0.0,0.0,0.0,609.4877140083347,111.02475134087314,341.9199331334656,31.666810493118348,4.7565216253495395,31.383986626693122,1.8651959880079374,266.1428649846206,6.179401903232457,0.7076411419394741,0.0,0.0,60.716744654219724,3.387235998143873,3.3138012756725432,0.6658332147190629
208,7.609147107846535,5.18872013430708,5.8198157195947875,8.541463091172686,0.8045735539232677,0.19542644607673226,0.45853690882731474,0.19542644607673226,0.346036645095953,0.0,608.0503320001085,112.92651992151355,337.85518586279335,32.474698366674,4.885792565488265,30.917073817654625,1.9207319976972483,234.74833999945747,8.09436006715354,0.8365091612739883,0.0,0.0,60.60244079607689,2.8121946367590276,3.6425294700958775,0.646800308641045
209,2.5292215642333105,3.307336155347934,6.3143911918500795,8.385731865308347,0.2679362123656205,0.3857318653083466,0.9999999999999999,0.0,0.0,0.0,601.1239412934353,113.89469771604469,339.60802145019795,28.06428563695612,4.673206378763438,31.228536269383305,1.7607011010187397,301.34785479977046,7.673165961163016,0.7248034152872356,0.0,0.0,60.14933220741446,2.4581114876203056,2.5715436636389555,0.6595480626617154
210,4.953501470680267,4.0,6.6645736417937425,7.26285193761256,0.618075112474011,0.38192488752598897,1.0,0.0,0.0,0.0,615.3278956408063,111.02179249153403,339.3601323959919,29.917899187127553,4.67549492041638,30.490101591672403,1.763556334355508,317.9993185500414,6.9404635250432865,0.7109174541585832,0.0,0.0,59.95549714555911,2.6359214524619117,2.6877620627073036,0.6491672751041297
211,4.054086380099118,3.822857804653272,7.257367897280679,7.4241166827653355,0.3114542773797976,0.6885457226202025,0.8228578046532716,0.0,0.0,0.0,594.7551568831217,112.48908640950876,339.78584943343174,28.242977667206546,4.825331413500799,31.3196727978534,1.9690683599684775,298.48581525932286,7.69231016613389,0.7660498309106729,0.0,0.0,58.47042192083369,2.6935351993440113,3.0468120903943516,0.6542177403668181
212,5.052915538815047,3.925330005291398,6.535331307775917,6.898638044463202,0.43890685717376066,0.5610931428262393,0.9253300052913982,0.0,0.0,0.07466999470860188,608.0852423620112,111.34990875883152,340.6148815931488,28.775063553640194,4.743569317453814,31.151850181149637,1.9871279214031483,273.45523586324686,7.754321505245798,0.7380067494211439,0.0,0.0,57.90747257214736,2.4447096482378554,3.23775314185935,0.6407126223608105
213,6.241096860248487,3.040316620958074,6.4307847827792655,7.45648925163812,0.3923038043051838,0.6076961956948163,0.6801055403193581,0.0,0.0,0.319894459680642,601.4481868924909,111.17220735096353,338.7625744247195,28.010059539775604,4.804670487576569,31.36021108063872,1.9539800232466056,294.96042238024074,7.291913684659978,0.7291913684659979,0.0,0.0,58.36843497793033,2.7036645335990093,3.1801055403193583,0.6515491745995252
214,4.953255051683076,3.672716307790518,6.5028526970954355,8.004741707382946,0.4561077487785116,0.5438922512214883,0.6727163077905178,0.0,0.0,0.0,618.9406657418547,108.35506181099461,338.3531344373788,27.224310380809744,4.762693504628151,32.0,1.9128415103488912,297.73138457855583,7.170345454099045,0.7006703607994303,0.0,0.0,57.925622713545636,2.5438922512214885,2.8454326155810357,0.6365324124088487
215,6.1848942847589585,4.1201913521934825,5.385823469038971,6.225629311891541,0.36847931989935284,0.37650370530811333,1.0,0.25501697479253377,0.0,0.0,616.5173513991052,111.16249876002057,339.89318361253885,30.128177172117365,4.766800059829591,31.355140427815883,2.0469891215596565,261.25115737254976,7.0689079164934085,0.7595844988577065,0.0,0.0,60.03818057237826,2.5903312958659117,3.327653544702347,0.6393142129347223
216,5.886868019169639,4.290276171126946,5.4002294135373425,6.151568469247892,0.2870974327069825,0.7129025672930174,0.7097238288730545,0.29027617112694537,0.0,0.0,617.3529954992174,111.31382022144237,339.9841063079001,28.987285046320146,4.737465369248865,31.419447657746108,2.0436060697378267,276.59665989443084,6.9728349097413265,0.7553387251995217,0.0,0.0,60.132350225039126,2.596792098842239,3.0065305090841927,0.6389677751747334
217,6.853977083893839,4.172365359963284,4.572087612958362,6.4505594505198856,0.7707954167787678,0.22920458322123222,0.8276346400367165,0.0,0.1723653599632836,0.0,622.3105227341067,109.93067007454066,343.8539770838938,32.427912387041644,4.84094196591071,31.310538560146867,2.164602291610616,166.38173200183581,7.929989554813491,0.7843806874831848,0.0,0.0,61.78049282289079,2.599790107142292,3.3707259800275375,0.6364787060629561
218,4.139914028520422,5.073742510647289,6.786343460832288,6.418249946864247,0.3034141347919278,0.4425820939638404,0.5574179060361595,0.0,0.0,0.0,619.3457455147537,108.99863489138306,342.78708953018076,25.148977159991592,4.669658586520807,32.38485466829348,1.7180634295271195,328.26809667422856,7.881005656866347,0.7217132515920587,0.0,0.0,59.62284335456077,2.9055616247704936,2.98121677466289,0.6396052091008068
219,2.8994664185905745,2.984458560172782,9.204745315041734,7.58683121769365,0.0,0.602372657520867,0.6910429513259575,0.0,0.0,0.0,613.3162359726382,118.19746037259561,341.98813671239566,22.397627342479133,4.545521475662978,33.401305494702015,1.5982205068593498,373.67298922519785,8.25091953805572,0.7664088320362072,0.0,0.0,58.710262543376054,2.88455571566628,2.613833549425493,0.6448782976981886
220,3.6988939394056217,3.6225587204734127,6.9920584890238935,5.028981406251229,0.11513006102227268,0.8399528346997297,0.8978008780552397,0.03813615626522567,0.0,0.0,604.7633455560796,117.58440217086884,339.2633419481936,28.234019624504082,4.9864498172588485,31.640683893397696,2.236810070803742,243.7379180269297,8.151898651379339,0.8247825392056928,0.0,0.0,59.93717618402999,2.997752104232127,3.025035203571555,0.6457955236201892
221,3.302372070027773,3.9508269643816907,8.205462224146897,6.033075078183219,0.0,0.6889246850552884,0.8524140563883498,0.0,0.0,0.1067783577681053,597.7422478961823,117.13655891416316,339.9510232220488,24.78948368421471,4.864530295730689,32.79490066547874,2.0321996189424785,263.4524881807395,8.387963217185861,0.8067632636774277,0.0,0.0,59.257777508047745,3.0418493215450084,3.048828960068854,0.6431670266976076
222,3.5114987082588716,4.124854202214395,8.0,6.653309377290363,0.0,0.7442506458705642,1.0,0.0,0.0,0.0,617.5077635918162,120.0909412685802,339.375728988928,23.659468311785076,4.615401055322685,32.51753965795952,1.9463708775054935,152.69744338493243,7.858189330968507,0.7477585774624677,0.0,0.0,60.49454224144177,3.419268006948278,3.4993959050299357,0.6379819951356921
223,6.015760151441246,3.4562656434938384,6.371511627505508,7.349037638044819,0.38565828768578475,0.07060735580805404,0.9141447782486468,0.08585522175135317,0.0,0.0,601.5746962871971,113.36121773159987,343.0823374453657,25.675736084113606,4.695776259931963,34.405746627411986,1.9326530668304445,169.99827951514453,7.738557281228694,0.8223744631215002,0.0,0.0,60.50736200060459,3.065860910069856,3.202162519622005,0.6377255128316949
224,5.620247243568326,3.3669482761363816,5.630248357278093,6.266103447727236,0.0,0.3669482761363817,1.0,0.0,0.0,0.0,619.6350850396958,116.71548533880643,339.7798991297154,27.571441299540197,4.883474138068191,35.842330517238636,2.233474138068191,143.34741380681908,8.830732025519865,0.8492196076559592,0.0,0.0,63.664267417625254,3.122208327367031,3.208523698152833,0.6323389655227276
225,4.367431538534989,4.231173714485152,7.401394746979859,6.0851105162473536,0.19953508434004696,0.25790965753627626,0.7420903424637237,0.0,0.0,0.0,613.7233422562897,114.84903411466823,341.7151008689181,25.078136781348057,4.7,33.79788680686573,1.8565677568477927,249.57673577842093,8.014530260675446,0.8126503485221148,0.0,0.0,61.566966622875036,3.3399070168680094,2.879788680686574,0.6396966063132387
226,5.3057634396526066,3.750949991140892,6.473209903153893,6.331852936191561,0.3728247776686209,0.3781252134722712,1.0,0.0,0.0,0.0,608.8443850416751,115.48023481630517,342.74123566753656,29.31473200493717,4.864676691857375,33.06630604570848,2.2390626067361357,164.0425417984269,8.334554532571726,0.8439753642043072,0.0,0.0,61.16561070930816,2.825820571781207,3.3510023101715634,0.6353311922259745
227,6.13146561470057,4.0,5.196562667085184,6.580614527665981,0.626293122940114,0.373706877059886,0.7017351588456392,0.29826484115436075,0.0,0.0,603.5779172241714,112.54607627463551,340.1488172031569,28.224259239062484,4.9435300626976755,31.403470317691276,2.013154807664172,160.08675794228196,7.613163053858288,0.7613163053858287,0.0,0.0,60.075442035905525,3.0448027696571978,3.3508675794228195,0.6423168772992915
228,5.34408563158901,3.6507057947030788,6.6836022232038665,7.34408563158901,0.3290994441990334,0.3216063505040449,1.0,0.0,0.0,0.0,593.4929420529692,111.21400974464802,340.17590474243934,25.318682296783212,4.667090055580097,33.10325832547652,1.808795237121966,278.13767117417075,6.086810111226124,0.8035180948487866,0.0,0.0,58.44734395706553,3.1047882615890767,2.9771234827556654,0.6625242330540044
229,7.0994907206031606,3.3795400173988694,5.841259484800155,7.059249794596685,0.37954001739886906,0.3202902228021845,0.6797097771978154,0.3202902228021845,0.0,0.0,610.7937025759992,107.60092552317431,338.5941955439563,29.03743173360398,4.5979879536996755,32.86026835339036,1.8097823328983615,280.10034556087186,7.3096741940940495,0.7309674194094051,0.0,0.0,58.03801773718042,2.3902206877386303,3.185745916098787,0.6310855142332414
230,3.362462037548316,2.7509064973311244,4.462387263022271,4.218202420393889,0.2598564329099945,0.7401435670900055,0.6877266243327811,0.0,0.0,0.0,602.0743949015277,111.96151987852016,339.7379152862139,28.165785477636664,4.809881108503589,30.750906497331126,2.029730063960979,292.1025158752071,7.829531911466961,0.7673395223633351,0.0,0.0,58.55422993741947,2.6620752231732006,2.719316560831953,0.6472974323578133
231,2.2656429365166364,2.5642737452619735,4.647274128213489,8.005254360357382,0.17163016075047813,0.135163998872441,0.9701853762763001,0.0,0.0,0.029814623723699887,597.0041397377896,119.07333216831437,337.2102333815463,30.591138401441242,4.695054735955705,32.06811800438463,2.0177661381883385,182.6157342368981,7.787710250933526,0.8593092187522199,0.0,0.0,63.65674513942009,2.9862549308951483,2.5025194320912107,0.6745894223830088
232,1.5535552047490433,2.929210397576146,6.497379228691588,6.765924012020605,0.0,0.624344807172897,0.6805207832303524,0.0,0.0,0.0,596.243448071729,112.52797544902549,336.5243279520163,27.51495586826667,4.628797343462871,31.361041566460706,1.962823382624389,285.41332646794024,7.50616754847913,0.7881822741306234,0.0,0.0,61.919838313826574,3.10146136263664,2.3351242965027605,0.6547635889561725
233,1.5600296503524058,4.401085045288204,4.464619052075278,6.484061704254973,0.0,0.0,0.5574266252284111,0.0,0.44257337477158887,0.44257337477158887,607.2146104327868,115.90140519028927,332.67690473962364,36.22269778804431,4.863209305876385,32.0,2.05,150.55114193259226,8.221286687385794,0.8397180507602213,0.0,0.0,62.52555003373836,3.167488290080923,2.1388289095861266,0.6829299621243836
234,2.575406701145819,3.2870566890076054,6.225214264317769,7.766107267737763,0.0,0.3514857599586591,0.7661072677377635,0.0,0.23389273226223653,0.23389273226223653,621.1607596392324,117.4406569116125,333.83053633868883,30.4133281846485,3.6007041583674884,31.53221453547553,1.9330536338688817,211.3806756797045,7.590364387758434,0.7478403917164854,0.0,0.0,60.84918659770836,2.924645116959853,2.652400711540673,0.6627201850687192
235,3.8942523480594344,4.009889181533569,4.099883715151816,6.6353267405456435,0.0,0.32260796103960643,0.6773920389603936,0.0,0.0,0.32260796103960643,604.0814391492322,111.59510013417483,333.386960194802,26.40924713014958,4.7,34.132729712269544,1.808044029220295,261.056750981464,7.714512746608358,0.759820603289768,0.0,0.0,64.21283506435422,3.1645215922079215,2.1787496098991204,0.653320250459673
236,2.611014108881206,2.165321889076159,2.0926316848255704,5.677271431868972,0.373002015554458,0.0,1.0,0.29034107101637846,0.0,0.0,601.6136428406551,111.6041614816324,337.2783148004627,30.66730069158148,4.513498992222772,31.419317857967243,1.8322441967377163,242.29432446687102,6.020046417071476,0.6782139260241222,0.0,0.0,62.681229036879614,3.0336656913429163,2.9873498489301316,0.6656499041225374
237,7.0114844775855385,3.6520162469979116,5.41718317333533,5.806165422741715,0.3847163919146012,0.2672998550833101,1.0,0.3479837530020887,0.0,0.0,621.6136779583757,108.50014627741001,336.7038256645417,30.8868493206605,4.551589661248733,30.608064987991646,1.9226621127900883,305.4939073757833,6.683006647117655,0.7030990400119743,0.0,0.0,60.26729985508332,2.4412917315843545,2.8040324939958228,0.641133493444731
238,6.713524090519852,3.9924651267016493,5.309530034119678,4.992465126701649,0.33348316824815866,0.3254987902053316,1.0,0.3410180415465097,0.0,0.0,628.6474642330276,110.51087481359559,336.55214521804317,31.67540021928362,4.690733399669741,30.63592783381396,1.9569858639427835,286.2076071675332,6.794685039895214,0.6968961497317644,0.0,0.0,63.326847304438765,3.0629291970004564,2.6512223327829014,0.6507520974665006
239,5.342106453304595,4.5202461425952745,5.029565016574692,5.10708357589958,0.8163966764013915,0.0,1.0,0.0,0.0,0.0,627.0931310050182,111.75404985397914,343.16396676401394,32.11801084451544,4.485242413890987,32.0,2.05,168.6335140752573,6.961740126150486,0.8032796239541586,0.0,0.0,59.770440756902914,3.2046954731124337,2.2046954731124337,0.6488651286763821
240,8.04299821986467,5.33458849119423,5.011827896310964,6.9432911470330225,1.0,0.0,1.0,0.0,0.0,0.0,626.9161746071646,109.33270575440288,343.8161792242303,32.99005484048038,4.447164557351651,32.0,2.05,164.23674773892031,6.855146232730892,0.8429588722047514,0.0,0.0,60.60252296990187,3.0710292465461784,2.6647935402120773,0.6593724371437806
241,6.812532889938622,3.9163589922233113,5.271108117838066,5.310246992391017,0.8858726860511064,0.0,1.0,0.0,0.0,0.0,626.6214267075482,115.19159905426912,336.54914831785305,34.47514007200756,4.705067140068021,30.880466233315076,2.05,188.8964481993125,6.393262006937091,0.8516484803548243,0.0,0.0,64.72805722452111,3.4781211926125604,2.605433484514533,0.6527319714149558
242,6.704156567465377,4.135386348321121,5.303138354190347,5.572988071027289,0.7114514891210998,0.0,1.0,0.0,0.0,0.0,626.2757548618649,112.90128748916177,339.98461465113655,32.106188088597456,4.77051884484232,32.58234675459866,2.05,157.2648424923442,7.43020718644831,0.8365075141581528,0.0,0.0,65.11668755427917,3.5128091426665398,2.771270117238397,0.6446499593268004
243,6.7102285347453465,3.6927572159125055,5.272300146421811,5.289771465254653,0.6927572159125057,0.0,0.6752858970796645,0.0,0.0,0.0,627.2769985357819,115.90425703342964,341.3195688700783,32.65527201270324,4.7324714102920336,32.80012769445313,2.05,168.83893862042953,5.947586043501476,0.7517122031822573,0.0,0.0,62.454701133135835,3.925622597563004,2.715069948861246,0.644851903178686
244,6.62537645587828,4.3421993014528715,5.203523893395283,6.784823429984251,1.0,0.17109965072643574,0.8289003492735643,0.0,0.0,0.0,631.1797406803206,110.19125290489539,339.8087470951046,35.07067482364793,4.669022494121598,30.277350816115174,1.964450174636782,179.42314972591672,6.635762238902473,0.7762475814399886,0.0,0.0,63.28002505535344,2.9840075166060327,2.6985602858118405,0.644343777368978
245,5.712862081965022,4.26216541893581,5.6376466648564705,5.26216541893581,0.4804401182142507,0.38732583424269706,1.0,0.1322340475430522,0.0,0.0,621.783770066584,114.81825052680378,338.23594288514107,32.2308467799567,4.853532167628375,31.034514411270912,2.1444873814640593,220.24221555239137,7.059347952845361,0.8234297764946106,0.0,0.0,63.30925191088498,3.252982928631372,3.058078757973518,0.6487095461105916
246,5.921555516626243,4.0,5.410942207242661,5.636625848460249,0.6508106480990296,0.3491893519009704,0.6816870757698751,0.31831292423012486,0.0,0.0,606.7918024737659,115.53444791792603,336.7459467595048,29.09929359747146,4.970088553219522,30.69837870380194,1.985859982777891,167.39679688521636,7.047568055702912,0.7878812365375173,0.0,0.0,61.69336504701536,3.5641400172221083,3.0083458140160326,0.6527955429775495
247,3.6794597344241797,3.3409353440510383,5.013813969754454,5.654985640253919,0.3336113436695245,0.33685632835599455,0.6663886563304755,0.0,0.0,0.0,613.3852439037314,119.99017390659277,340.02039507847525,32.661566748974685,4.9017892985449505,32.0,2.2184281641779973,166.76169180063798,6.668799610008373,0.7665554625321902,0.0,0.0,62.314050296202886,3.7001759201364974,2.7050433971662025,0.6611715581649199
248,6.282769409402768,3.3163174256355408,4.375389303415003,6.176371248888215,0.24634433726187788,0.4118143755558924,0.7536556627381221,0.24634433726187788,0.0,0.0,615.9959861352216,110.93517401040431,340.4774847496018,28.301113500713548,4.97981048895651,30.481787463929557,2.0711489348315375,145.59071877779462,7.577284413849908,0.7406363770258793,0.0,0.0,61.1909938998407,3.4446669364502394,3.3084595739326152,0.6502535241074978
249,3.895730588432672,3.3408625013490583,8.309051973577187,6.7093940738722075,0.0,1.0,0.4953884881376514,0.3500855250737551,0.0,0.0,587.8168035617707,118.32013413630509,336.616982784603,25.211904320162233,4.893827428695244,30.97331103184684,1.7151619114185341,416.69928844759585,7.084119729545541,0.7830568848592301,0.0,0.0,57.47992274224285,3.1750427625368776,3.9481860443445713,0.6437620833838416
250,4.175939212531249,3.659248629975001,6.82406078746875,6.628930343097497,0.30333811651124964,0.6966618834887504,0.3559105134637511,0.30333811651124964,0.0,0.0,584.3588181439625,111.92307982490377,335.0757957171937,25.51362770432125,4.93488155468275,30.711821026927502,1.7448881418296889,287.61485793381223,7.238107225403753,0.7067731540391253,0.0,0.0,58.008064176802506,3.345097508636562,2.837203886706876,0.6533731633249712
251,5.733183895094051,3.811788733991765,6.692305261002286,8.102615639453543,0.39825756555957786,0.6017424344404222,0.49527264954487854,0.3342929740734036,0.0,0.1704343763817178,585.7304410549146,110.63958989617771,338.1589524172637,26.884585348388686,4.714809458031065,30.43129371003917,1.5986931741696833,385.6098520541477,7.208071814216578,0.7044230100377683,0.0,0.0,56.558608957236494,2.6784934185144014,4.054828983421329,0.6338258321921116
252,5.890124220178859,3.2133222580942142,7.6722494059366015,8.665506653757227,0.06832175996287919,0.971723942031614,0.028276057968385972,0.9118004500051546,0.0,0.0,557.0302299261798,117.68077679262464,334.5170109103437,25.734458069458924,4.967105453870414,30.129818188284695,1.3486818206067615,499.9842586065296,6.773853470849177,0.7236300569912628,0.0,0.0,56.668719899255734,3.4598128634165013,5.564163003197111,0.6292911825921518
253,7.209027423121725,3.3315219574336226,5.5624350859877545,7.1864588653174115,0.0,0.6879881103351715,0.0,1.0,0.0,0.0,572.9131400306422,110.63435837699188,331.97743144219567,24.980489932231205,4.662639941699327,29.999999999999996,1.3,524.5122483057802,5.098700859016808,0.6905241322323534,0.0,0.0,57.170007287584134,2.680979979227516,4.166948797548617,0.6390989160435878
254,7.702992289915235,3.3039650507125726,5.689077608659619,6.870931301803946,0.3039650507125731,0.3310142197907308,0.6689857802092691,0.6960349492874269,0.0,0.0,604.1294192045827,108.53913688858015,334.38944321215877,29.25682405318407,4.513393250218274,29.87788864243175,1.5279737880344297,427.7377504880168,6.056920336866199,0.6587448176258259,0.0,0.0,58.675943120837076,2.6790316944344443,3.5974940904834347,0.6363156426143975
255,8.0,3.875748755332737,3.739633854949562,7.976389118176052,0.8757487553327368,0.1242512446672633,0.3668801209477718,0.6331198790522283,0.0,0.0,592.4850248933453,108.24861891894241,337.4262887628051,26.662811166815825,4.791122329287259,30.73376024189555,1.575160090710829,196.1507850309755,6.121314438140254,0.7038514740509684,0.0,0.0,58.49712140827693,3.511834548313943,3.158589811540433,0.6705688072916214
256,8.63789565794635,3.3954215825312053,2.3621043420536494,6.9666827595224445,0.6810521710268248,0.0,0.6712128984239059,0.6477349305492692,0.0,0.0,596.6166656608632,106.73404795671021,336.9279115496414,27.250658801283404,4.837194361465658,30.70453013890146,1.5641988020880482,260.55282731359944,5.731028031743159,0.6192791154964143,0.0,0.0,62.841598523480485,3.450253336753065,3.095684348691952,0.6555341445138448
257,8.0,3.368183629143158,3.972740942564485,7.025016386279221,0.6840918145715791,0.31590818542842086,0.34092457170764306,0.659075428292357,0.0,0.0,595.489114369803,104.79312804431363,336.82970478993434,27.013803030497755,4.768857715688417,30.68184914341529,1.5556934287807325,276.307207392461,6.037524579418832,0.6511386857561464,0.0,0.0,59.656832757136065,2.866898752072382,3.4863704712822425,0.6404313254250793
258,6.80488375887682,3.4062018913569387,3.601318132480118,7.293891044786708,0.7015969409110581,0.298403059088942,0.5953021134104727,0.4046978865895273,0.0,0.0,606.9488141773732,109.59530211341047,335.0,26.15809076526884,4.821108565023376,30.593798108643057,1.522674290741148,251.82130011280034,6.742247635803827,0.6296147051937826,0.0,0.0,58.39717786275247,3.5058723582369096,2.5531474137502927,0.6511863617982789
259,5.682641809651508,3.0046123609290154,3.996951529316126,6.33275916338068,0.33588694387096296,0.0,0.6641130561290371,0.6687254170580523,0.0,0.0,606.6419236593545,111.6392494318196,331.67161526812913,27.644179031974247,4.567779151930327,29.99687221950972,1.5484559372064608,274.7382156780617,5.996872219509717,0.6660985275638754,0.0,0.0,61.65176055378073,3.286566901539354,2.202595165571613,0.6672725605418843
260,6.484539186711517,4.125992274233766,5.389468539054718,6.088171905517138,0.6792734562388759,0.3207265437611241,0.6792734562388759,0.0,0.0,0.3207265437611241,622.2680878006727,110.26933555523016,336.25992274233766,30.868375299822016,4.628980491718416,29.610531460945282,1.8094550921791568,270.7322153727486,6.990804770753458,0.6867742141724293,0.0,0.0,60.05161785299595,3.3006898742139663,3.044085952758569,0.6544078589975477
261,7.130622579020331,3.9622293740332797,5.266295505502784,6.525639539807703,0.6030819154768856,0.3969180845231144,0.6030819154768856,0.0,0.0,0.3969180845231144,633.403073891977,108.06203279828475,337.0616383095377,27.840064901199515,4.513062257902034,29.618491492861313,1.7523114366076644,313.92132958309,7.660688416294837,0.7244885018788362,0.0,0.0,55.80419539896853,2.956445767826657,3.464085254144361,0.6542599324243006
262,7.6230577455638056,1.957110899680357,5.173715863628226,7.516166218571589,0.21519400896615143,0.4732771182519458,0.5267228817480543,0.0,0.0,0.4732771182519458,613.8128370341684,107.17587532597788,335.74890313655925,27.654727735093203,4.7,29.688471127218097,1.6950421613110405,342.28232592953833,6.07489031365593,0.6457110899680357,0.0,0.0,59.17089395366479,3.3741916890714205,2.7492230982255226,0.6705337776566567
263,5.85067697069706,4.486462294286661,5.178926617948008,7.393818265055466,0.36421467641039834,0.6357853235896017,1.0,0.0,0.0,0.0,636.7427852996744,109.00000000000001,336.20983529267073,31.755504764247473,4.61108298229251,30.728429352820797,1.5955594617032398,418.7917875237871,6.120983529267067,0.6364214676410398,0.0,0.0,57.269042469960816,3.2567688528566694,2.2426658603831213,0.6389602837024814
264,5.935505513715798,4.8713392803373115,6.871667533243028,8.678840580201854,0.0,0.9679168833107571,0.9679168833107571,0.03208311668924289,0.0,0.0,644.0514932962614,108.90375064993226,330.96413476520587,30.353570789393107,4.567538671500269,30.064166233378486,1.3433614454663354,542.7730924222774,5.644538151554451,0.6032083116689243,0.0,0.0,55.803062675948226,3.096413476520587,1.9792351537657054,0.6218601218522284
